Copo Térmico De Cerveja Stanley 473ml,Para manter a sua bebida na temperatura ideal,COZINHA,Adventure,true,50,Saffron,473,https://http2.mlstatic.com/D_NQ_NP_647245-MLU73036331928_112023-O.webp,Stanley,Stanley,145.70,15.3,8.5,8.5,250,16.1,12.1,12.1,300
Copo Térmico De Cerveja Stanley 473ml,Para manter a sua bebida na temperatura ideal,COZINHA,Adventure,true,50,Stainless Steel,473,https://http2.mlstatic.com/D_NQ_NP_647245-MLU73036331928_112023-O.webp,Stanley,Stanley,145.70,15.3,8.5,8.5,250,16.1,12.1,12.1,300
Copo Térmico De Cerveja Stanley 473ml,Para manter a sua bebida na temperatura ideal,COZINHA,Adventure,true,50,Signal Orange,473,https://http2.mlstatic.com/D_NQ_NP_647245-MLU73036331928_112023-O.webp,Stanley,Stanley,145.70,15.3,8.5,8.5,250,16.1,12.1,12.1,300
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Chocolate,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Chocolate,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Morango,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Morango,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Baunilha,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Baunilha,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Natural,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Natural,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Banana,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Banana,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Cappuccino,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Cappuccino,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Doce de leite,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Doce de leite,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Chocolate com Amendoim,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Amendoim,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Cookies,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Cookies,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Sorvete de creme,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Sorvete de creme,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Caramelo,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Caramelo,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Mousse de maracujá,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Mousse de maracujá,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Chocolate Milk Shake,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Shake,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Chocolate Branco,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Branco,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Beijinho,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Beijinho,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Brigadeiro,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Brigadeiro,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Whey Protein Growth Basic Whey (1kg) - Growth Supplements Sabor Leite em pó,Concentrado de proteína de soro de leite. Lecitina de soja,SAUDE,Whey Protein,true,50,Leite em pó,1000,https://http2.mlstatic.com/D_NQ_NP_827620-MLA50291438882_062022-O.webp,Growth Supplements,Growth Supplements,99.90,15.3,12.5,21.5,1000,18,18,18,1150
Creatina Creapure Pote 250g Max Titanium Sabor Sem sabor,Creatina Monohidratada. Não contém glúten,SAUDE,Creatina,true,50,Sem sabor,250,https://http2.mlstatic.com/D_NQ_NP_644384-MLU75987424605_042024-O.webp,Max Titanium,Max Titanium,29.90,15.3,12.5,21.5,250,15,15,15,305
Kit 4 Luminaria Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Branco Frio Voltagem 110v/220v (bivolt),Kit 4 Luminaria Aluminio Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Branco Frio Voltagem 110v/220v (bivolt),ILUMINACAO,Tubular calha,true,200,Branco,120,https://http2.mlstatic.com/D_NQ_NP_856508-MLU75566946056_042024-O.webp,Kian,Kian,78.0,10.0,120,15.0,230.0,12.3,130.8,15.2,250.0
Kit 4 Luminaria Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Preto Frio Voltagem 110v/220v (bivolt),Kit 4 Luminaria Aluminio Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Preto Frio Voltagem 110v/220v (bivolt),ILUMINACAO,Tubular calha,true,200,Preto,120,https://http2.mlstatic.com/D_NQ_NP_856508-MLU75566946056_042024-O.webp,Kian,Kian,78.0,10.0,120,15.0,230.0,12.3,130.8,15.2,250.0
Kit 4 Luminaria Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Prata Frio Voltagem 110v/220v (bivolt),Kit 4 Luminaria Aluminio Tubular Led 40w Lampada Calha Sobrepor 1.20m Cor Prata Frio Voltagem 110v/220v (bivolt),ILUMINACAO,Tubular calha,true,200,Prata,120,https://http2.mlstatic.com/D_NQ_NP_856508-MLU75566946056_042024-O.webp,Kian,Kian,78.0,10.0,120,15.0,230.0,12.3,130.8,15.2,250.0
Jaqueta Jeans Feminina Sem Lycra Curta Jaquetinha Destroyed,Composição 100% Algodão. Botões de alta qualidade,VESTIARIO,Cropped Manga Longa,true,22,Azul,P,https://http2.mlstatic.com/D_NQ_NP_2X_756389-MLB54329430576_032023-F.webp,Stillger Jeans,Stillger Jeans,55.48,50,90,2,500,15,20,5,750
Jaqueta Jeans Feminina Sem Lycra Curta Jaquetinha Destroyed,Composição 100% Algodão. Botões de alta qualidade,VESTIARIO,Cropped Manga Longa,true,22,Azul,M,https://http2.mlstatic.com/D_NQ_NP_2X_756389-MLB54329430576_032023-F.webp,Stillger Jeans,Stillger Jeans,55.48,50,90,2,500,15,20,5,750
Jaqueta Jeans Feminina Sem Lycra Curta Jaquetinha Destroyed,Composição 100% Algodão. Botões de alta qualidade,VESTIARIO,Cropped Manga Longa,true,22,Azul,G,https://http2.mlstatic.com/D_NQ_NP_2X_756389-MLB54329430576_032023-F.webp,Stillger Jeans,Stillger Jeans,55.48,50,90,2,500,15,20,5,750
Jaqueta Jeans Feminina Sem Lycra Curta Jaquetinha Destroyed,Composição 100% Algodão. Botões de alta qualidade,VESTIARIO,Cropped Manga Longa,true,22,Azul,GG,https://http2.mlstatic.com/D_NQ_NP_2X_756389-MLB54329430576_032023-F.webp,Stillger Jeans,Stillger Jeans,55.48,50,90,2,500,15,20,5,750
Mini Teclado Dobrável Bt Touchpad Para iPad Celular Tablet,Teclado Dobrável Bluetooth Com Touchpad Padrão Brasileiro 3 Dispositivos Mini Portátil Recarregável Teclado Sem Fio ABNT 64 Teclas Compatível Com iOS Windows Android Tablet Laptop Phone,INFORMATICA,B033,true,120,Branco,31,https://http2.mlstatic.com/D_NQ_NP_2X_605585-MLB73488556311_122023-F.webp,Keme,Keme,189.99,1,31,10,200,7,40,13,250
Mini Teclado Dobrável Bt Touchpad Para iPad Celular Tablet,Teclado Dobrável Bluetooth Com Touchpad Padrão Brasileiro 3 Dispositivos Mini Portátil Recarregável Teclado Sem Fio ABNT 64 Teclas Compatível Com iOS Windows Android Tablet Laptop Phone,INFORMATICA,B033,true,120,Preto,31,https://http2.mlstatic.com/D_NQ_NP_2X_605585-MLB73488556311_122023-F.webp,Keme,Keme,189.99,1,31,10,200,7,40,13,250
Mini Teclado Dobrável Bt Touchpad Para iPad Celular Tablet,Teclado Dobrável Bluetooth Com Touchpad Padrão Brasileiro 3 Dispositivos Mini Portátil Recarregável Teclado Sem Fio ABNT 64 Teclas Compatível Com iOS Windows Android Tablet Laptop Phone,INFORMATICA,B033,true,120,Prata,31,https://http2.mlstatic.com/D_NQ_NP_2X_605585-MLB73488556311_122023-F.webp,Keme,Keme,189.99,1,31,10,200,7,40,13,250
Mini Teclado Dobrável Bt Touchpad Para iPad Celular Tablet,Teclado Dobrável Bluetooth Com Touchpad Padrão Brasileiro 3 Dispositivos Mini Portátil Recarregável Teclado Sem Fio ABNT 64 Teclas Compatível Com iOS Windows Android Tablet Laptop Phone,INFORMATICA,B033,true,120,Azul,31,https://http2.mlstatic.com/D_NQ_NP_2X_605585-MLB73488556311_122023-F.webp,Keme,Keme,189.99,1,31,10,200,7,40,13,250
Mini Teclado Dobrável Bt Touchpad Para iPad Celular Tablet,Teclado Dobrável Bluetooth Com Touchpad Padrão Brasileiro 3 Dispositivos Mini Portátil Recarregável Teclado Sem Fio ABNT 64 Teclas Compatível Com iOS Windows Android Tablet Laptop Phone,INFORMATICA,B033,true,120,Grafite,31,https://http2.mlstatic.com/D_NQ_NP_2X_605585-MLB73488556311_122023-F.webp,Keme,Keme,189.99,1,31,10,200,7,40,13,250
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Preto,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Branco,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Prata,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Vermelho,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Azul,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Cinza,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Motorola Moto G04 Dual SIM 128GB 4GB RAM,Beleza em alto nível: Feito com material de padrão elevado. É fino e confortável ao toque. O acabamento fosco e a proteção ao redor da câmera trazem detalhes elegantes e mais segurança.,CELULAR,G04,true,60,Grafite,18,https://http2.mlstatic.com/D_NQ_NP_984507-MLU74799061201_022024-O.webp,Motorola,Motorola,735,17.8,7.45,0.79,572.63,20,12,10,615.12
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Azul,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Vermelho,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Verde,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Cinza,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Preto,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Branco,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Fone de ouvido over-ear gamer sem fio Basike BA-FON6667,Experimente a adrenalina de mergulhar na cena de outra maneira! Ter fones de ouvido específicos para jogos muda completamente sua experiência,AUDIO,BA-FON6667,true,65,Grafite,12,https://http2.mlstatic.com/D_NQ_NP_615977-MLA70635721517_072023-O.webp,Basike,Basike,149.25,15,15,6,250,25,25,10,280
Smart Tv Uhd 50UR8750PSA 50 Polegadas 4k 2023 LG Ashed Blue,TECNOLOGIA DE ÚLTIMA GERAÇÃO! A TV LG UHD com HDR10 Pro oferece níveis de brilho otimizados para cores vivas e detalhes marcantes. O processador a5 AI 4K Gen 6 melhora a experiência imersiva na TV LG UHD.,VIDEO,50UR8750,true,20,Preto,50,https://http2.mlstatic.com/D_NQ_NP_694329-MLU76417055753_052024-O.webp,LG,LG,2199,65.1,112.1,5.71,11700,80,130,12,12000
Notebook Samsung Galaxy Book2 I5-1235u Windows 11 Home 8gb 256gb Ssd,RAPIDEZ E EFICIÊNCIA COMO NUNCA VIU! Seja mais produtivo com o notebook Galaxy Book2 da Samsung,INFORMATICA,NP550XED-KF2BR,true,30,Preto,15.6,https://http2.mlstatic.com/D_NQ_NP_2X_965443-MLA72983129822_112023-F.webp,Samsung,Samsung,2629.60,1.85,35.8,23.6,1800,5,42,30,2000
Notebook Samsung Galaxy Book2 I5-1235u Windows 11 Home 8gb 256gb Ssd,RAPIDEZ E EFICIÊNCIA COMO NUNCA VIU! Seja mais produtivo com o notebook Galaxy Book2 da Samsung,INFORMATICA,NP550XED-KF2BR,true,30,Branco,15.6,https://http2.mlstatic.com/D_NQ_NP_2X_965443-MLA72983129822_112023-F.webp,Samsung,Samsung,2629.60,1.85,35.8,23.6,1800,5,42,30,2000
Notebook Samsung Galaxy Book2 I5-1235u Windows 11 Home 8gb 256gb Ssd,RAPIDEZ E EFICIÊNCIA COMO NUNCA VIU! Seja mais produtivo com o notebook Galaxy Book2 da Samsung,INFORMATICA,NP550XED-KF2BR,true,30,Prata,15.6,https://http2.mlstatic.com/D_NQ_NP_2X_965443-MLA72983129822_112023-F.webp,Samsung,Samsung,2629.60,1.85,35.8,23.6,1800,5,42,30,2000
Notebook Samsung Galaxy Book2 I5-1235u Windows 11 Home 8gb 256gb Ssd,RAPIDEZ E EFICIÊNCIA COMO NUNCA VIU! Seja mais produtivo com o notebook Galaxy Book2 da Samsung,INFORMATICA,NP550XED-KF2BR,true,30,Azul,15.6,https://http2.mlstatic.com/D_NQ_NP_2X_965443-MLA72983129822_112023-F.webp,Samsung,Samsung,2629.60,1.85,35.8,23.6,1800,5,42,30,2000
Notebook Samsung Galaxy Book2 I5-1235u Windows 11 Home 8gb 256gb Ssd,RAPIDEZ E EFICIÊNCIA COMO NUNCA VIU! Seja mais produtivo com o notebook Galaxy Book2 da Samsung,INFORMATICA,NP550XED-KF2BR,true,30,Grafite,15.6,https://http2.mlstatic.com/D_NQ_NP_2X_965443-MLA72983129822_112023-F.webp,Samsung,Samsung,2629.60,1.85,35.8,23.6,1800,5,42,30,2000
Descanso De Pé Aço Inox Puro Fiat Fastback Limited Abarth,Descanso De Pé Aço Inox Puro COMPATIVEL Fiat Fastback Limited Abarth,CARRO,Descanso De Pé Aço Inox,true,70,Cromado,25,https://http2.mlstatic.com/D_NQ_NP_2X_966021-MLB70730576894_072023-F.webp,Metal Racing,Metal Racing,132.85,27.3,12.6,0.12,750,32,16,5,900
Cerveja Heineken Barril 5 Litros,Cerveja Heineken Barril 5 Litros,BEBIDAS,Premium,true,200,Loira,5l,https://http2.mlstatic.com/D_NQ_NP_803870-MLA73760183829_012024-O.webp,Heineken,Heineken,94.99,25,12,12,5.5,26,15,15,5.7
Castanha Do Pará Safra Nova 1kg Inteira,CASTANHA DO PARÁ INTEIRA,ALIMENTOS,Granel Natural,true,200,Castanho,1kg,https://http2.mlstatic.com/D_NQ_NP_2X_714497-MLB54959119207_042023-F.webp,Castanha Do Bem,Castanha Do Bem,55.22,15,12,5,1000,15,12,5,1000
Geladeira Consul CRD37 branca com freezer 334L 127V,Desfrute da frescura de seus alimentos e armazene-os de maneira prática e confortável na sua geladeira Consul a protagonista da sua cozinha.,ELETRODOMESTICOS,CRD37EBANA,true,72,Branco,334l,https://http2.mlstatic.com/D_NQ_NP_785713-MLU70010249378_062023-O.webp,Consul,Consul,1999.36,170,60,63,47000,180,70,73,47500
Geladeira Consul CRD37 branca com freezer 334L 127V,Desfrute da frescura de seus alimentos e armazene-os de maneira prática e confortável na sua geladeira Consul a protagonista da sua cozinha.,ELETRODOMESTICOS,CRD37EBANA,true,72,Cinza,334l,https://http2.mlstatic.com/D_NQ_NP_785713-MLU70010249378_062023-O.webp,Consul,Consul,1999.36,170,60,63,47000,180,70,73,47500
Geladeira Consul CRD37 branca com freezer 334L 127V,Desfrute da frescura de seus alimentos e armazene-os de maneira prática e confortável na sua geladeira Consul a protagonista da sua cozinha.,ELETRODOMESTICOS,CRD37EBANA,true,72,Azul,334l,https://http2.mlstatic.com/D_NQ_NP_785713-MLU70010249378_062023-O.webp,Consul,Consul,1999.36,170,60,63,47000,180,70,73,47500
Geladeira Consul CRD37 branca com freezer 334L 127V,Desfrute da frescura de seus alimentos e armazene-os de maneira prática e confortável na sua geladeira Consul a protagonista da sua cozinha.,ELETRODOMESTICOS,CRD37EBANA,true,72,Preto,334l,https://http2.mlstatic.com/D_NQ_NP_785713-MLU70010249378_062023-O.webp,Consul,Consul,1999.36,170,60,63,47000,180,70,73,47500
Fogão 4 Bocas Atlas Mônaco Top Glass Acendimento Automático Bivolt,Tão eficiente quanto a linha Mônaco o fogão conta com o diferencial da mesa de vidro trazendo sofisticação e mais praticidade na hora da limpeza,ELETRODOMESTICOS,GLP,true,72,Branco,50l,https://http2.mlstatic.com/D_NQ_NP_998615-MLU74065932784_012024-O.webp,Atlas Mônaco,Atlas Mônaco,699.90,87.9,48,59.5,24000,90,52,63,24600
